AuthorID,AuthorName,PaperID
1897,"Kevin Drost",1259
1898,"Y.-M. Deng",1260
1684,"W. F. Lu",1260
1701,"Kenji Iino",1261
1702,"Yotaro Hatamura",1261
1496,"Walid Ben Ahmed",1262
1674,"Mounib Mekhilef",1262
1675,"Michel Bigand",1262
1676,"Yves Page",1262
1899,"Swapnil Padhye",1263
295,"Matthew I. Campbell",1263
1656,"Jinghong Liang",1264
107,"Zissimos P. Mourelatos",1264
1900,"Jian Tu",1264
1901,"Chih-Hsing Chu",1265
1902,"Jang-Ting Chen",1265
1903,"Zhi-Gang Xu",1266
254,"Xiaoping Du",1267
1904,"Agus Sudjianto",1267
1905,"Mukul Karnik",1268
1906,"Satyandra K. Gupta",1268
1907,"Edward B. Magrab",1268
1773,"H. James de St. Germain",1269
1022,"David E. Johnson",1269
1024,"Elaine Cohen",1269
1908,"Rafael Araque",1270
1314,"Trevor Bailey",1270
1909,"Murilo W. Bonilha",1270
1910,"Jay Fletcher",1270
769,"Jay D. Martin",1271
145,"Timothy W. Simpson",1271
1559,"Naesung Lyu",1272
61,"Kazuhiro Saitou",1272
1911,"Xu Guo",1273
1912,"Kang Zhao",1273
746,"Michael Yu Wang",1273
1913,"Rhonda Anderson",1274
1262,"Mark Ganter",1274
1914,"Dan Schwartz",1274
1261,"Duane Storti",1274
1915,"John Whitaker",1274
1916,"Mikhail Ejakov",1275
1904,"Agus Sudjianto",1275
1917,"John Pieprzak",1275
1918,"T. C. Kingsley",1276
1762,"K. J. Craig",1276
868,"D. Xue",1277
1919,"S. Y. Cheing",1277
871,"P. Gu",1277
868,"D. Xue",1278
1919,"S. Y. Cheing",1278
871,"P. Gu",1278
1920,"Mahmoud Awad",1279
1904,"Agus Sudjianto",1279
1921,"Nanua Singh",1279
1922,"K. Maddulapalli",1280
572,"S. Azarm",1280
1697,"Tung-King See",1281
70,"Kemper Lewis",1281
1685,"Vincent Chanron",1282
70,"Kemper Lewis",1282
1314,"Trevor Bailey",1283
1923,"Suzanne Woll",1283
1924,"Rajul Misra",1283
33,"Kevin Otto",1283
223,"Michael Kokkolaras",1284
107,"Zissimos P. Mourelatos",1284
43,"Panos Y. Papalambros",1284
1925,"Dhaval Lokagariwar",1285
1638,"Bernhard Bettig",1285
1926,"Thaweepat Buranathiti",1286
1927,"Jian Cao",1286
185,"Wei Chen",1286
771,"Masataka Yoshimura",1287
1928,"Masahiko Taniguchi",1287
1102,"Kazuhiro Izui",1287
587,"Shinji Nishiwaki",1287
1800,"Akihiro Takezawa",1288
587,"Shinji Nishiwaki",1288
1102,"Kazuhiro Izui",1288
771,"Masataka Yoshimura",1288
771,"Masataka Yoshimura",1289
1929,"Satoshi Yoshida",1289
1930,"Yoshinori Konishi",1289
1102,"Kazuhiro Izui",1289
587,"Shinji Nishiwaki",1289
1931,"Yutaka Inamori",1289
1932,"Ayako Nomura",1289
1933,"Keiji Mitsuyuki",1289
1934,"Yuji Kawaguchi",1289
1935,"Toru Inagaki",1289
1702,"Yotaro Hatamura",1290
1936,"Kensuke Tsuchiya",1290
1937,"Mikael Cederfeldt",1291
1938,"Samir Mesihovic",1292
1939,"Johan Malmqvist",1292
1940,"Yung Ting",1293
1941,"Ho-Chin Jar",1293
1942,"Chung-Yi Lin",1293
1943,"Jeng-Shen Huang",1293
1944,"Alexander Karl",1294
1945,"Stephan Lisiewicz",1294
1946,"Winfried-Hagen Friedl",1294
1947,"Janet Worgan",1294
1948,"Gordon May",1294
1949,"Akhil Sopory",1295
955,"Sankaran Mahadevan",1295
107,"Zissimos P. Mourelatos",1295
1900,"Jian Tu",1295
1950,"B. Besharati",1296
1951,"L. Luo",1296
572,"S. Azarm",1296
93,"P. K. Kannan",1296
1952,"Sebastian Mennicke",1297
1953,"Richard W. Longman",1297
1954,"Meng-Sang Chew",1297
1955,"Hans Georg Bock",1297
1143,"Ying Xiong",1298
1054,"Singiresu S. Rao",1298
1956,"Ciro A. Soto",1299
1957,"Chandankumar Aladahalli",1300
48,"Jonathan Cagan",1300
136,"Kenji Shimada",1300
1020,"Steven B. Shooter",1301
145,"Timothy W. Simpson",1301
992,"Soundar R. T. Kumara",1301
864,"Robert B. Stone",1301
1520,"Janis P. Terpenny",1301
1039,"Joseph A. Donndelinger",1302
1958,"Peter A. Fenyes",1302
1692,"Petter Krus",1303
1715,"Johan Andersson",1303
1543,"Kevin McBrearty",1304
692,"Richard A. Wysk",1304
1959,"Matthew C. Frank",1304
1960,"Zhenyu Cheng",1305
1961,"Robert Cheatham",1305
1962,"Jianguo Wang",1305
1963,"C. Greg Jensen",1305
1412,"Yifan Chen",1305
1964,"Brian Bowman",1305
1965,"Jeff Thielman",1306
1526,"Ping Ge",1306
1966,"Anukal Chiralaksanakul",1307
955,"Sankaran Mahadevan",1307
1967,"Tong Zou",1308
955,"Sankaran Mahadevan",1308
1949,"Akhil Sopory",1308
1968,"Sebastian K. Fixson",1309
1022,"David E. Johnson",1310
1024,"Elaine Cohen",1310
1969,"Raffi Kamalian",1311
1970,"Alice M. Agogino",1311
1971,"Hideyuki Takagi",1311
1972,"Kunjal Oza",1312
193,"Hae Chang Gea",1312
1973,"Zhihuang Dai",1313
319,"Michael J. Scott",1313
1974,"Jürgen Gräsel",1315
1975,"Akin Keskin",1315
1976,"Marius Swoboda",1315
1977,"Hans Przewozny",1315
1978,"André Saxer",1315
111,"Byeng D. Youn",1316
822,"Kyung K. Choi",1316
1979,"Miguel Vieira",1317
136,"Kenji Shimada",1317
481,"Gül E. Okudan",1318
1980,"Raymond Rutkowski",1318
1981,"Lei Gu",1319
1982,"T. Tyan",1319
1433,"G. Li",1319
1432,"R. J. Yang",1319
185,"Wei Chen",1320
1778,"Ruichen Jin",1320
1904,"Agus Sudjianto",1320
1983,"Zhiguang Qian",1321
1589,"Carolyn Conner Seepersad",1321
1984,"V. Roshan Joseph",1321
1985,"C. F. Jeff Wu",1321
159,"Janet K. Allen",1321
1520,"Janis P. Terpenny",1322
1986,"Deepu Mathew",1322
1818,"Huibin Liu",1323
185,"Wei Chen",1323
1904,"Agus Sudjianto",1323
1022,"David E. Johnson",1324
1987,"Peter Willemsen",1324
1024,"Elaine Cohen",1324
1988,"William Wetmore",1325
162,"Joshua D. Summers",1325
1683,"Q. Z. Yang",1326
1684,"W. F. Lu",1326
1315,"Yao Lin",1327
160,"Farrokh Mistree",1327
159,"Janet K. Allen",1327
1348,"Kwok-Leung Tsui",1327
1989,"Victoria C. P. Chen",1327
1990,"Lindsay Wilmes",1328
523,"Zahed Siddique",1328
198,"Levent Burak Kara",1329
1991,"Leslie Gennari",1329
1678,"Thomas F. Stahovich",1329
1992,"Armand D. Assadi",1330
1516,"James H. Oliver",1330
1993,"Kristin Potter",1331
1994,"David Johnson",1331
1024,"Elaine Cohen",1331
1745,"Yi Miao",1332
936,"Vincent Y. Blouin",1332
561,"Georges M. Fadel",1332
1995,"Hod Lipson",1333
1996,"Josh Bongard",1333
1708,"Masayuki Nakao",1334
1705,"Naohiro Yabuta",1334
1704,"Masahiro Terabe",1334
1997,"Andrew R. Schnell",1335
160,"Farrokh Mistree",1335
1998,"Hongseok Moses Noh",1335
1999,"Peter J. Hesketh",1335
1396,"Yuan Mao Huang",1336
1539,"Yu-Chung Liao",1336
2000,"Xueyong Qu",1337
673,"Raphael T. Haftka",1337
2001,"Anand Krishnamurthy",1338
1400,"Sundar Krishnamurthy",1338
254,"Xiaoping Du",1339
1904,"Agus Sudjianto",1339
185,"Wei Chen",1339
1377,"Ashwin P. Gurnani",1340
1697,"Tung-King See",1340
70,"Kemper Lewis",1340
1967,"Tong Zou",1341
107,"Zissimos P. Mourelatos",1341
955,"Sankaran Mahadevan",1341
1900,"Jian Tu",1341
254,"Xiaoping Du",1342
1904,"Agus Sudjianto",1342
1818,"Huibin Liu",1343
185,"Wei Chen",1343
2002,"Jie Sheng",1343
193,"Hae Chang Gea",1343
822,"Kyung K. Choi",1344
111,"Byeng D. Youn",1344
2003,"Jun Tang",1344
1973,"Zhihuang Dai",1345
319,"Michael J. Scott",1345
107,"Zissimos P. Mourelatos",1345
2004,"Emre Kazancioglu",1346
2005,"Guangquan Wu",1346
2006,"Jeonghan Ko",1346
2007,"Stanislav Bohac",1346
2008,"Zoran Filipi",1346
1542,"S. Jack Hu",1346
2009,"Dennis Assanis",1346
61,"Kazuhiro Saitou",1346
1973,"Zhihuang Dai",1347
319,"Michael J. Scott",1347
107,"Zissimos P. Mourelatos",1347
1836,"S. Gunawan",1348
572,"S. Azarm",1348
145,"Timothy W. Simpson",1349
5,"Kikuo Fujita",1350
2010,"Shin’ichi Yoshioka",1350
523,"Zahed Siddique",1351
2011,"Jiju A. Ninan",1351
1470,"Jaeil Park",1352
145,"Timothy W. Simpson",1352
340,"Olivier L. de Weck",1353
1625,"Eun Suk Suh",1353
2012,"David Chang",1353
2013,"Hoda A. ElMaraghy",1354
12,"Ashraf O. Nassef",1354
2014,"Waguih H. ElMaraghy",1354
2015,"Alexander Lee",1355
2016,"James Brink",1355
2017,"David Anderson",1355
764,"Karthik Ramani",1355
2018,"Ashok V. Kumar",1356
2019,"Anirban Dutta",1356
1906,"Satyandra K. Gupta",1357
2020,"Alok K. Priyadarshi",1357
1408,"Kunnayut Eiamsa-ard",1358
1646,"F. W. Liou",1358
1249,"Robert G. Landers",1358
2021,"Howie Choset",1358
1426,"Y. Song",1359
1427,"J. S. M. Vergeest",1359
2022,"R. Dumitrescu",1359
2023,"T. Wiegers",1359
1881,"C. Wang",1359
1206,"Li Chen",1360
2024,"Zhengdong Ding",1360
49,"Simon Li",1360
2025,"Byungwoo Lee",1361
61,"Kazuhiro Saitou",1361
1559,"Naesung Lyu",1362
61,"Kazuhiro Saitou",1362
2026,"Liem Ferryanto",1363
1904,"Agus Sudjianto",1363
2027,"Mahesh Vora",1363
2028,"Alessandro Giassi",1364
310,"Fouad Bennis",1364
1013,"Jean-Jacques Maisonneuve",1364
1956,"Ciro A. Soto",1365
2029,"Adam B. Cooper",1366
2030,"Panayotis Georgiopoulos",1366
2031,"Hyung Min Kim",1366
43,"Panos Y. Papalambros",1366
1745,"Yi Miao",1367
936,"Vincent Y. Blouin",1367
561,"Georges M. Fadel",1367
2032,"S. Bhide",1368
2033,"J. K. Davidson",1368
2034,"J. J. Shah",1368
309,"Stéphane Caro",1370
310,"Fouad Bennis",1370
1014,"Philippe Wenger",1370
2036,"R. Roy",1371
2037,"J. I. Bailey",1371
2038,"R. G. L. Hodges",1371
2039,"Wen-Yuh Jywe",1372
2040,"Chien-Hong Liu",1372
2041,"Michael S. Cherry",1373
2042,"Gregory M. Roach",1373
2043,"Jonathan W. Wittwer",1373
2044,"Larry L. Howell",1373
1578,"Jordan J. Cox",1373
292,"Sándor Vajna",1374
1847,"Karen J. Ostergaard",1375
1988,"William Wetmore",1375
162,"Joshua D. Summers",1375
1496,"Walid Ben Ahmed",1376
1675,"Michel Bigand",1376
1674,"Mounib Mekhilef",1376
1676,"Yves Page",1376
1839,"Chensheng Wang",1377
1254,"Joris S. M. Vergeest",1377
1255,"Tjamme Wiegers",1377
1253,"Yu Song",1377
1674,"Mounib Mekhilef",1378
2045,"Philippe Deshayes",1378
2046,"Pierre Nowak",1380
2047,"Benoît Eynard",1380
2048,"Lionel Roucoules",1380
2049,"Xuan F. Zha",1381
2050,"Ram D. Sriram",1381
1160,"Wen F. Lu",1381
2051,"Sha Ma",1382
2052,"Bin Song",1382
2053,"Wen Feng Lu",1382
2054,"Cheng Feng Zhu",1382
8,"Karim Hamza",1383
61,"Kazuhiro Saitou",1383
970,"Ashraf Nassef",1383
8,"Karim Hamza",1384
61,"Kazuhiro Saitou",1384
1715,"Johan Andersson",1385
2055,"Marcus Redhe",1385
822,"Kyung K. Choi",1386
2056,"Jun Dong",1386
693,"Nickolas Vlahopoulos",1386
2057,"Aimin Wang",1386
2058,"Weiguo Zhang",1386
2059,"Robert R. Mayer",1387
2060,"Brian Peterson",1387
2061,"Raj Mishra",1387
2062,"Anil Sachdev",1387
2063,"A. Farhang-Mehr",1388
572,"S. Azarm",1388
2064,"A. Diaz",1388
2065,"A. Ravisekar",1388
2066,"Michael F. Zaeh",1389
2067,"Georg M. W. Wuensch",1389
2068,"Clemens Poernbacher",1389
2069,"Michael S. O. Ehrenstrasser",1389
1981,"Lei Gu",1390
1432,"R. J. Yang",1390
2070,"Runze Li",1391
1904,"Agus Sudjianto",1391
2071,"Stella M. Clarke",1392
2072,"Jan H. Griebsch",1392
145,"Timothy W. Simpson",1392
1778,"Ruichen Jin",1393
185,"Wei Chen",1393
1904,"Agus Sudjianto",1393
914,"Songqing Shan",1394
227,"G. Gary Wang",1394
769,"Jay D. Martin",1395
145,"Timothy W. Simpson",1395
2073,"Liqun Wang",1396
914,"Songqing Shan",1396
227,"G. Gary Wang",1396
2074,"Min Joong Jeong",1397
2075,"Brian H. Dennis",1397
2076,"Shinobu Yoshimura",1397
1856,"Ken’ichi Maemori",1398
1857,"Naoki Tanigawa",1398
2077,"Reiko Koganei",1398
2078,"Toshio Morihara",1398
300,"Bernard Yannou",1399
145,"Timothy W. Simpson",1399
2079,"Russell R. Barton",1399
298,"Jeremy J. Michalek",1400
43,"Panos Y. Papalambros",1400
1662,"Steven J. Skerlos",1400
746,"Michael Yu Wang",1401
1835,"Xiaoming Wang",1401
1453,"Alejandro R. Diaz",1402
2080,"Andre Benard",1402
2081,"Mohamed M. Shalaby",1403
456,"Hesham A. Hegazi",1403
12,"Ashraf O. Nassef",1403
60,"Sayed M. Metwalli",1403
1396,"Yuan Mao Huang",1404
2082,"Jiung-Cheng Pan",1404
1589,"Carolyn Conner Seepersad",1405
159,"Janet K. Allen",1405
1049,"David L. McDowell",1405
160,"Farrokh Mistree",1405
1800,"Akihiro Takezawa",1406
587,"Shinji Nishiwaki",1406
1102,"Kazuhiro Izui",1406
771,"Masataka Yoshimura",1406
2083,"Daeyoon Jung",1407
193,"Hae Chang Gea",1407
2084,"Kerr-Jia Lu",1408
2085,"Sridhar Kota",1408
2086,"Jun Doi",1409
2087,"Atsushi Yamada",1409
2088,"Keisuke Inoue",1409
1889,"Jean-Philippe Pernot",1410
2089,"Stéphane Guillet",1410
1890,"Jean-Claude Léon",1410
2090,"Bianca Facidieno",1410
1892,"Franca Giannini",1410
1979,"Miguel Vieira",1411
136,"Kenji Shimada",1411
2091,"Tomotake Furuhata",1411
191,"Xiaoping Qian",1412
2092,"Kevin G. Harding",1412
754,"Jianzhong Ruan",1413
1646,"F. W. Liou",1413
1847,"Karen J. Ostergaard",1414
162,"Joshua D. Summers",1414
1685,"Vincent Chanron",1415
70,"Kemper Lewis",1415
2093,"Palwinder Singh",1416
1638,"Bernhard Bettig",1416
771,"Masataka Yoshimura",1417
587,"Shinji Nishiwaki",1417
1102,"Kazuhiro Izui",1417
304,"Gary M. Stump",1418
1511,"Mike Yukish",1418
145,"Timothy W. Simpson",1418
2094,"E. Nathan Harris",1418
2095,"Lawrence P. Chao",1419
2096,"Kosuke Ishii",1419
1853,"Nozomu Mishima",1420
2097,"Adwait Vaidya",1421
2098,"Jami Shah",1421
1701,"Kenji Iino",1422
1702,"Yotaro Hatamura",1422
2099,"Yuko Shimomura",1422
2100,"Roderick K. W. Lee",1423
2101,"Michael G. Montero",1423
2102,"Paul K. Wright",1423
2103,"Shigeru Sakamoto",1424
2104,"Tadafumi Kubo",1424
2105,"Yan Zhou",1425
2106,"Chaodi Li",1425
967,"John E. Renaud",1425
2107,"James J. Mason",1425
2108,"Ashish D. Deshpande",1426
2109,"James R. Rinderle",1426
822,"Kyung K. Choi",1427
1755,"Kiyoung Yi",1427
1756,"Nam H. Kim",1427
1757,"Mark E. Botkin",1427
2110,"Robert Paasch",1428
2111,"Parthsarathy Durgi",1428
2077,"Reiko Koganei",1429
1856,"Ken’ichi Maemori",1429
1563,"Madara Ogot",1430
2112,"Sherif Aly",1430
1163,"Chan Yu",1431
1165,"Souran Manoochehri",1431
2113,"Chad McKonly",1431
1714,"Masao Arakawa",1432
2114,"Tomoyuki Miyashita",1432
2115,"Hiroshi Ishikawa",1432
2116,"Dapeng Wang",1433
227,"G. Gary Wang",1433
2117,"Greg F. Naterer",1433
2114,"Tomoyuki Miyashita",1434
1608,"Hiroshi Yamakawa",1434
1692,"Petter Krus",1435
1715,"Johan Andersson",1435
2118,"Satoshi Kitayama",1436
1403,"Koetsu Yamazaki",1436
2119,"Stephen L. Canfield",1437
2120,"Patrick V. Hull",1437
2121,"James W. Beard",1437
2122,"Rajat Saxena",1438
1506,"Anupam Saxena",1438
2122,"Rajat Saxena",1439
1506,"Anupam Saxena",1439
2123,"Ümit Sönmez",1441
2124,"Peng Song",1442
2125,"Vijay Kumar",1442
2126,"Madhusudan Raghavan",1443
2127,"Khalid Al-Widyan",1444
204,"Jorge Angeles",1444
2128,"Venketesh N. Dubey",1445
2129,"Richard M. Crowder",1445
1156,"Hai-Jun Su",1446
2130,"J. Michael McCarthy",1446
2131,"Pierre M. Larochelle",1447
2132,"Lauren S. Perry",1448
2133,"Andrew P. Murray",1448
1156,"Hai-Jun Su",1449
2134,"Charles W. Wampler",1449
2130,"J. Michael McCarthy",1449
2135,"A. Purwar",1450
1555,"Q. J. Ge",1450
2136,"Alba Perez",1451
2137,"J. M. McCarthy",1451
2138,"Sandipan Bandyopadhyay",1452
2139,"Ashitava Ghosal",1452
2140,"Jingjun Yu",1453
2141,"Shusheng Bi",1453
2142,"Guanghua Zong",1453
2143,"Tieshi Zhao",1453
2144,"Zhen Huang",1453
2145,"Raffaele Di Gregorio",1454
2146,"Hee-Byoung Choi",1455
2147,"Atsushi Konno",1455
2148,"Masaru Uchiyama",1455
2149,"Robert L. Williams, II",1456
2150,"Jigar Vadia",1456
2151,"Yang Wang",1457
2152,"Tian Huang",1457
2153,"Clement M. Gosselin",1457
1091,"Dan Zhang",1458
1486,"Lihui Wang",1458
2154,"Sherman Y. T. Lang",1458
2155,"Hui Yu",1459
2156,"Jinsong Wang",1459
2157,"Guanghong Duan",1459
2158,"Lining Sun",1459
2149,"Robert L. Williams, II",1460
2159,"James S. Albus",1460
2160,"Roger V. Bostelman",1460
2161,"J. Rastegar",1461
2162,"L. Yuan",1461
2163,"J. Zhang",1461
2164,"Kimberly A. Jensen",1462
2044,"Larry L. Howell",1462
2165,"Kazem Abhary",1463
2166,"Lu Yi",1464
2167,"Tatu Leinonen",1464
2161,"J. Rastegar",1465
2163,"J. Zhang",1465
2168,"L. Hua",1465
2169,"Gordon R. Pennock",1466
2170,"Edward C. Kinzel",1466
2171,"Seong-Ho Kang",1467
2172,"Delbert Tesar",1467
2173,"ChangHwan Kim",1468
2174,"Alan Bowling",1468
2175,"Dennis W. Hong",1469
2176,"Raymond J. Cipra",1469
2175,"Dennis W. Hong",1470
2176,"Raymond J. Cipra",1470
2177,"A. Meghdari",1471
2178,"G. R. Vossoughi",1471
2179,"M. Amir Hosseini",1471
2180,"Eric Pearce",1472
2181,"Alan Parkinson",1472
2182,"Kenneth Chase",1472
2183,"Alisha Hammond",1473
2184,"Alan R. Parkinson",1473
2185,"Advait A. Limaye",1474
1854,"Carey W. King",1474
295,"Matthew I. Campbell",1474
1555,"Q. J. Ge",1475
2161,"J. Rastegar",1475
2186,"Carlos Pereira",1475
2187,"Carl A. Nelson",1476
2176,"Raymond J. Cipra",1476
2188,"Curtis L. Collins",1477
2189,"Alessio Salerno",1478
204,"Jorge Angeles",1478
2190,"Nilanjan Chakraborty",1479
2139,"Ashitava Ghosal",1479
2191,"Michael J. Harper",1480
2192,"Donald R. Flugrad",1480
2193,"Abir Z. Qamhiyah",1480
358,"Andrés Tovar",1481
2194,"Shawn E. Gano",1481
967,"John E. Renaud",1481
2107,"James J. Mason",1481
2195,"Victor Oduguwa",1482
1845,"Rajkumar Roy",1482
2196,"Didier Farrugia",1482
2197,"Y. S. Liu",1483
2198,"S. M. Gao",1483
2199,"I. Kimura",1484
2200,"K.-H. Grote",1484
2201,"Stefan Dahlström",1486
1542,"S. Jack Hu",1486
85,"Rikard Söderberg",1486
1426,"Y. Song",1488
1427,"J. S. M. Vergeest",1488
2202,"I. Horváth",1488
1940,"Yung Ting",1489
2203,"Min-Sheng Shin",1489
2204,"Hong-Yuan Chang",1489
292,"Sándor Vajna",1490
2205,"Steffen Clement",1490
2206,"André Jordan",1490
2207,"Zhi Gang Xu",1491
2208,"JianFeng Li",1491
2209,"Johann U. Zimmermann",1492
2210,"Siegmar Haasis",1492
1440,"Fred J. A. M. van Houten",1492
1717,"Noriyasu Hirokawa",1493
5,"Kikuo Fujita",1493
771,"Masataka Yoshimura",1494
1102,"Kazuhiro Izui",1494
2211,"Shigeaki Komori",1494
771,"Masataka Yoshimura",1495
1102,"Kazuhiro Izui",1495
2212,"Kazuma Fukatani",1495
2213,"Yanwei Zhao",1496
2214,"Wanliang Wang",1496
2215,"Yingli Zhang",1496
2216,"Zhengchu Wang",1496
2217,"Patrick Morelle",1497
2218,"Alain Remouchamps",1497
2219,"Wei Liu",1498
2220,"Kang Tai",1498
2221,"Jyh-Cheng Yu",1499
2222,"Tsung-Ren Hung",1499
2223,"Francis Thibault",1499
2074,"Min Joong Jeong",1500
2224,"Sinobu Yoshimura",1500
1005,"Yu-Xin Wang",1501
2225,"Li-jun Wang",1501
2114,"Tomoyuki Miyashita",1502
1608,"Hiroshi Yamakawa",1502
1849,"Hitoshi Tokunaga",1503
1851,"Norio Matsuki",1503
2226,"Satoshi Imamura",1503
1852,"Fumiki Tanaka",1503
1431,"Takeshi Kishinami",1503
2118,"Satoshi Kitayama",1504
1608,"Hiroshi Yamakawa",1504
2165,"Kazem Abhary",1505
2227,"Ahmad Nourbakhsh",1505
2228,"Takashi Kobayashi",1506
2229,"Takehide Nomura",1506
2230,"Masaki Kamifuji",1506
2231,"Akira Yao",1506
2232,"Tetsurou Ogushi",1506
2233,"Doug Fussner",1507
2234,"Yesh P. Singh",1507
2235,"M. D. Giess",1508
2236,"S. J. Culley",1508
2237,"A. Shepherd",1508
2238,"Yasunari Mimura",1509
2076,"Shinobu Yoshimura",1509
2239,"Tomoyuki Hiroyasu",1509
2240,"Mitsunori Miki",1509
2241,"Pietro Fanghella",1510
2242,"Guido Galliani",1510
2243,"Matteo Mezzadra",1510
2244,"Terry K. K. Chang",1511
2245,"Brian C. H. Ho",1511
2246,"M. M. F. Yuen",1511
1396,"Yuan Mao Huang",1512
2247,"Renbin Xiao",1513
2248,"Lei Wang",1513
2249,"Zheng Fan",1513
2250,"Chengsheng Wang",1515
1254,"Joris S. M. Vergeest",1515
2251,"Imre Horváth",1515
2252,"Raluca Dumitrescu",1515
1255,"Tjamme Wiegers",1515
1253,"Yu Song",1515
2253,"Ningning Zhou",1516
2254,"Alice Agogino",1516
2255,"Kristofer S. J. Pister",1516
2256,"Marie-Josée Potvin",1517
2257,"André Côtè",1517
2258,"Eric Charbonneau",1517
2259,"Maria-Elena Aguilar",1517
2260,"Kurt A. Chipperfield",1518
1157,"Judy M. Vance",1518
2261,"Brett W. Clark",1519
2262,"David C. Anderson",1519
2263,"Fernando Rangel",1520
208,"Jami J. Shah",1520
1901,"Chih-Hsing Chu",1521
2264,"Asad A. Usman",1522
2265,"Mohammad Usman",1522
2266,"Yoshiki Ujiie",1523
2267,"Yoshiyuki Matsuoka",1523
2268,"Angran Xiao",1524
353,"Hae-Jin Choi",1524
159,"Janet K. Allen",1524
176,"David W. Rosen",1524
160,"Farrokh Mistree",1524
1979,"Miguel Vieira",1525
136,"Kenji Shimada",1525
2091,"Tomotake Furuhata",1525
635,"Yan Fu",1526
2269,"Steve C. Wang",1526
2270,"Urmila M. Diwekar",1526
2271,"Kemal H. Sahin",1526
2272,"Yih-Charng Deng",1527
2273,"Chin-Hsu Lin",1527
2274,"J. T. Wang",1527
2275,"Sudarsanam Chellappa",1528
1453,"Alejandro R. Diaz",1528
2276,"Rogelio Flores",1529
1963,"C. Greg Jensen",1529
2277,"Jon Shelley",1529
1697,"Tung-King See",1530
70,"Kemper Lewis",1530
1922,"K. Maddulapalli",1531
572,"S. Azarm",1531
2278,"A. Boyars",1531
1950,"B. Besharati",1532
572,"S. Azarm",1532
2063,"A. Farhang-Mehr",1532
2279,"John J. Wood",1533
705,"Kristin L. Wood",1533
2280,"Wade O. Troxell",1533
1559,"Naesung Lyu",1534
61,"Kazuhiro Saitou",1534
2281,"Kai-Lu Wang",1535
345,"Yan Jin",1535
2282,"Jose Martinez Escanaverino",1536
2283,"Jose A. Llamos Soriz",1536
2284,"Alejandra Garcia Toll",1536
2285,"Tania Ortiz Cardenas",1536
2025,"Byungwoo Lee",1537
61,"Kazuhiro Saitou",1537
2286,"Aditya Soman",1538
2287,"Matthew Campbell",1538
23,"Rahul Rai",1539
1483,"Venkat Allada",1539
1885,"El-Sayed Aziz",1540
1886,"C. Chassapis",1540
2288,"J. K. Hill",1541
2289,"R. M. Cheatham",1541
2290,"C. G. Jensen",1541
2291,"Michael Sasena",1542
685,"Matthew Parkinson",1542
2292,"Pierre Goovaerts",1542
1033,"Panos Papalambros",1542
2293,"Matthew Reed",1542
1778,"Ruichen Jin",1543
185,"Wei Chen",1543
1904,"Agus Sudjianto",1543
2294,"Daniel Aguilera",1544
2295,"José María Rico",1544
2296,"Jaime Gallardo",1544
2297,"Ahmed A. Shabana",1545
2298,"Aki M. Mikkola",1545
2299,"Gabriel Hernandez",1546
159,"Janet K. Allen",1546
160,"Farrokh Mistree",1546
1589,"Carolyn Conner Seepersad",1547
160,"Farrokh Mistree",1547
159,"Janet K. Allen",1547
2030,"Panayotis Georgiopoulos",1548
2300,"Ryan Fellini",1548
2291,"Michael Sasena",1548
43,"Panos Y. Papalambros",1548
2049,"Xuan F. Zha",1549
1160,"Wen F. Lu",1549
2300,"Ryan Fellini",1550
223,"Michael Kokkolaras",1550
43,"Panos Y. Papalambros",1550
2301,"Alexis Perez-Duarte",1550
2302,"Zhengdong Huang",1551
2303,"Derek Yip-Hoi",1551
2304,"Nagesh Belludi",1552
2303,"Derek Yip-Hoi",1552
1412,"Yifan Chen",1553
2305,"Paul Stewart",1553
2306,"Anne Marsan",1553
2307,"Huaicai Mo",1553
1413,"Basavaraj Tonshal",1553
1714,"Masao Arakawa",1554
2115,"Hiroshi Ishikawa",1554
2213,"Yanwei Zhao",1555
2308,"Ertian Hua",1555
2309,"Guoxian Zhang",1555
2310,"Fangshun Jin",1555
2311,"J. A. Carretero",1556
2312,"M. A. Nahon",1556
2313,"O. Ma",1556
2314,"Brayan S. D’Souza",1557
145,"Timothy W. Simpson",1557
456,"Hesham A. Hegazi",1558
12,"Ashraf O. Nassef",1558
60,"Sayed M. Metwalli",1558
2315,"Kurt Hacker",1559
70,"Kemper Lewis",1559
2316,"Min-Ho Kyung",1560
2317,"Elisha Sacks",1560
2318,"Gloria J. Wiens",1561
2319,"Kaiyu Chen",1562
2320,"David G. Beale",1562
2317,"Elisha Sacks",1563
2321,"Leo Joskowicz",1563
2322,"Ralf Schultheiss",1563
2323,"Uwe Hinze",1563
2324,"Fengfeng Xi",1564
2325,"Marcel Verner",1564
2326,"Chris Mechefske",1564
1885,"El-Sayed Aziz",1565
1886,"C. Chassapis",1565
2327,"Liang Zhu",1566
2328,"David Kazmer",1566
2329,"Ke Fu",1567
2330,"James K. Mills",1567
2331,"Masaru Kageura",1568
136,"Kenji Shimada",1568
2332,"Lee Ming Wong",1569
227,"G. Gary Wang",1569
2333,"Charles Friesen",1569
2334,"Ken How Foo",1569
2335,"Lucas Pang",1569
2336,"David M. Sharman",1570
1874,"Ali A. Yassine",1570
2337,"Paul Carlile",1570
2338,"Mostafa Nouri",1571
2339,"Jean W. Zu",1571
2340,"John K. Dickinson",1572
2341,"Ali Farhang-Mehr",1573
