DETC2010-28888,DETC2004-57255,4
DETC2010-28888,DETC2004-57258,5
DETC2007-35723,DETC2012-70529,1
DETC2007-35723,DETC2007-34892,2
DETC2007-35723,DETC2011-48000,3
DETC2007-35723,DETC2004-57255,4
DETC2007-35723,DETC2004-57258,5
DETC2005-84818,DETC2012-70529,1
DETC2005-84818,DETC2011-48608,2
DETC2005-84818,DETC2007-34892,3
DETC2005-84818,DETC2004-57255,4
DETC2005-84818,DETC2012-70521,5
DETC2010-28927,DETC2012-70529,1
DETC2010-28927,DETC2011-48608,2
DETC2010-28927,DETC2007-34892,3
DETC2010-28927,DETC2011-48000,4
DETC2010-28927,DETC2004-57258,5
DETC2002-34037,DETC2012-70529,1
DETC2002-34037,DETC2011-48000,2
DETC2002-34037,DETC2007-34687,3
DETC2002-34037,DETC2008-49871,4
DETC2002-34037,DETC2004-57212,5
DETC2005-84768,DETC2012-70529,1
DETC2005-84768,DETC2011-48608,2
DETC2005-84768,DETC2007-34892,3
DETC2005-84768,DETC2011-48000,4
DETC2005-84768,DETC2004-57255,5
DETC2010-28790,DETC2012-70529,1
DETC2010-28790,DETC2011-48608,2
DETC2010-28790,DETC2007-34892,3
DETC2010-28790,DETC2004-57255,4
DETC2010-28790,DETC2004-57258,5
DETC2012-70484,DETC2012-70529,1
DETC2012-70484,DETC2011-48608,2
DETC2012-70484,DETC2004-57255,3
DETC2012-70484,DETC2004-57258,4
DETC2012-70484,DETC2012-70521,5
DETC2011-47329,DETC2012-70529,1
DETC2011-47329,DETC2011-48608,2
DETC2011-47329,DETC2007-34892,3
DETC2011-47329,DETC2011-48000,4
DETC2011-47329,DETC2004-57255,5
DETC2012-70480,DETC2012-70529,1
DETC2012-70480,DETC2011-48608,2
DETC2012-70480,DETC2007-34892,3
DETC2012-70480,DETC2011-48000,4
DETC2012-70480,DETC2004-57255,5
DETC2008-49154,DETC2012-70529,1
DETC2008-49154,DETC2007-34892,2
DETC2008-49154,DETC2004-57255,3
DETC2008-49154,DETC2004-57258,4
DETC2008-49154,DETC2012-70521,5
DETC2011-48363,DETC2012-70529,1
DETC2011-48363,DETC2007-34687,2
DETC2011-48363,DETC2011-47487,3
DETC2011-48363,DETC2008-49871,4
DETC2011-48363,DETC2011-47437,5
DETC2008-49156,DETC2012-70529,1
DETC2008-49156,DETC2007-34892,2
DETC2008-49156,DETC2004-57255,3
DETC2008-49156,DETC2004-57258,4
DETC2008-49156,DETC2012-70521,5
DETC2004-57574,DETC2012-70529,1
DETC2004-57574,DETC2011-48608,2
DETC2004-57574,DETC2007-34892,3
DETC2004-57574,DETC2011-48000,4
DETC2004-57574,DETC2004-57255,5
DETC2006-99079,DETC2012-70529,1
DETC2006-99079,DETC2011-48608,2
DETC2006-99079,DETC2007-34892,3
DETC2006-99079,DETC2004-57255,4
DETC2006-99079,DETC2004-57258,5
DETC2008-49098,DETC2012-70529,1
DETC2008-49098,DETC2011-48608,2
DETC2008-49098,DETC2007-34892,3
DETC2008-49098,DETC2004-57258,4
DETC2008-49098,DETC2012-70521,5
DETC2008-49415,DETC2012-70529,1
DETC2008-49415,DETC2011-48608,2
DETC2008-49415,DETC2007-34892,3
DETC2008-49415,DETC2004-57255,4
DETC2008-49415,DETC2004-57258,5
DETC2011-48245,DETC2012-70529,1
DETC2011-48245,DETC2011-48000,2
DETC2011-48245,DETC2007-34687,3
DETC2011-48245,DETC2011-47487,4
DETC2011-48245,DETC2008-49871,5
DETC2008-49256,DETC2012-70529,1
DETC2008-49256,DETC2011-48608,2
DETC2008-49256,DETC2004-57255,3
DETC2008-49256,DETC2004-57258,4
DETC2008-49256,DETC2012-70521,5
DETC2011-48710,DETC2012-70529,1
DETC2011-48710,DETC2011-48608,2
DETC2011-48710,DETC2007-34892,3
DETC2011-48710,DETC2004-57255,4
DETC2011-48710,DETC2012-70521,5
DETC2009-87499,DETC2012-70529,1
DETC2009-87499,DETC2011-48608,2
DETC2009-87499,DETC2007-34892,3
DETC2009-87499,DETC2004-57258,4
DETC2009-87499,DETC2012-70521,5
DETC2007-35606,DETC2012-70529,1
DETC2007-35606,DETC2011-48608,2
DETC2007-35606,DETC2007-34892,3
DETC2007-35606,DETC2004-57258,4
DETC2007-35606,DETC2012-70521,5
DETC2011-48375,DETC2012-70529,1
DETC2011-48375,DETC2011-48608,2
DETC2011-48375,DETC2007-34892,3
DETC2011-48375,DETC2011-48000,4
DETC2011-48375,DETC2004-57258,5
DETC2008-49394,DETC2012-70529,1
DETC2008-49394,DETC2011-48608,2
DETC2008-49394,DETC2004-57255,3
DETC2008-49394,DETC2004-57258,4
DETC2008-49394,DETC2012-70521,5
DETC2008-49395,DETC2012-70529,1
DETC2008-49395,DETC2011-48608,2
DETC2008-49395,DETC2007-34892,3
DETC2008-49395,DETC2004-57255,4
DETC2008-49395,DETC2004-57258,5
DETC2012-70558,DETC2012-70529,1
DETC2012-70558,DETC2011-48000,2
DETC2012-70558,DETC2007-34687,3
DETC2012-70558,DETC2011-47487,4
DETC2012-70558,DETC2004-57212,5
DETC2002-34068,DETC2012-70529,1
DETC2002-34068,DETC2011-48000,2
DETC2002-34068,DETC2007-34687,3
DETC2002-34068,DETC2011-47487,4
DETC2002-34068,DETC2008-49871,5
DETC2002-34069,DETC2012-70529,1
DETC2002-34069,DETC2007-34892,2
DETC2002-34069,DETC2004-57255,3
DETC2002-34069,DETC2004-57258,4
DETC2002-34069,DETC2012-70521,5
DETC2003-48819,DETC2012-70529,1
DETC2003-48819,DETC2011-48608,2
DETC2003-48819,DETC2007-34892,3
DETC2003-48819,DETC2004-57255,4
DETC2003-48819,DETC2004-57258,5
DETC2004-57149,DETC2012-70529,1
DETC2004-57149,DETC2011-48608,2
DETC2004-57149,DETC2007-34892,3
DETC2004-57149,DETC2011-48000,4
DETC2004-57149,DETC2004-57255,5
DETC2002-34062,DETC2012-70529,1
DETC2002-34062,DETC2011-48000,2
DETC2002-34062,DETC2007-34687,3
DETC2002-34062,DETC2011-47487,4
DETC2002-34062,DETC2004-57212,5
DETC2002-34063,DETC2012-70529,1
DETC2002-34063,DETC2011-48608,2
DETC2002-34063,DETC2011-48000,3
DETC2002-34063,DETC2004-57258,4
DETC2002-34063,DETC2012-70521,5
DETC2002-34060,DETC2012-70529,1
DETC2002-34060,DETC2011-48608,2
DETC2002-34060,DETC2007-34892,3
DETC2002-34060,DETC2011-48000,4
DETC2002-34060,DETC2004-57258,5
DETC2002-34061,DETC2012-70529,1
DETC2002-34061,DETC2011-48608,2
DETC2002-34061,DETC2011-48000,3
DETC2002-34061,DETC2004-57255,4
DETC2002-34061,DETC2004-57258,5
DETC2002-34066,DETC2012-70529,1
DETC2002-34066,DETC2011-48608,2
DETC2002-34066,DETC2004-57255,3
DETC2002-34066,DETC2004-57258,4
DETC2002-34066,DETC2012-70521,5
DETC2002-34067,DETC2012-70529,1
DETC2002-34067,DETC2011-48608,2
DETC2002-34067,DETC2007-34892,3
DETC2002-34067,DETC2011-48000,4
DETC2002-34067,DETC2004-57255,5
DETC2003-48813,DETC2012-70529,1
DETC2003-48813,DETC2011-48608,2
DETC2003-48813,DETC2011-48000,3
DETC2003-48813,DETC2004-57255,4
DETC2003-48813,DETC2004-57258,5
DETC2002-34065,DETC2012-70529,1
DETC2002-34065,DETC2011-48608,2
DETC2002-34065,DETC2007-34892,3
DETC2002-34065,DETC2004-57255,4
DETC2002-34065,DETC2004-57258,5
DETC2003-48745,DETC2012-70529,1
DETC2003-48745,DETC2007-34687,2
DETC2003-48745,DETC2011-47487,3
DETC2003-48745,DETC2008-49871,4
DETC2003-48745,DETC2011-47437,5
DETC2003-48744,DETC2012-70529,1
DETC2003-48744,DETC2011-48608,2
DETC2003-48744,DETC2007-34892,3
DETC2003-48744,DETC2004-57255,4
DETC2003-48744,DETC2004-57258,5
DETC2003-48747,DETC2012-70529,1
DETC2003-48747,DETC2011-48608,2
DETC2003-48747,DETC2007-34892,3
DETC2003-48747,DETC2011-48000,4
DETC2003-48747,DETC2004-57255,5
DETC2003-48746,DETC2012-70529,1
DETC2003-48746,DETC2007-34892,2
DETC2003-48746,DETC2011-48000,3
DETC2003-48746,DETC2004-57255,4
DETC2003-48746,DETC2004-57258,5
DETC2003-48741,DETC2012-70529,1
DETC2003-48741,DETC2011-48608,2
DETC2003-48741,DETC2007-34892,3
DETC2003-48741,DETC2011-48000,4
DETC2003-48741,DETC2004-57255,5
DETC2005-84367,DETC2012-70529,1
DETC2005-84367,DETC2011-48608,2
DETC2005-84367,DETC2007-34892,3
DETC2005-84367,DETC2011-48000,4
DETC2005-84367,DETC2004-57258,5
DETC2003-48743,DETC2012-70529,1
DETC2003-48743,DETC2011-48608,2
DETC2003-48743,DETC2007-34892,3
DETC2003-48743,DETC2004-57255,4
DETC2003-48743,DETC2004-57258,5
DETC2003-48742,DETC2012-70529,1
DETC2003-48742,DETC2011-48608,2
DETC2003-48742,DETC2007-34892,3
DETC2003-48742,DETC2011-48000,4
DETC2003-48742,DETC2004-57258,5
DETC2002-34039,DETC2012-70529,1
DETC2002-34039,DETC2011-48608,2
DETC2002-34039,DETC2007-34892,3
DETC2002-34039,DETC2004-57255,4
DETC2002-34039,DETC2004-57258,5
DETC2003-48749,DETC2012-70529,1
DETC2003-48749,DETC2011-48608,2
DETC2003-48749,DETC2007-34892,3
DETC2003-48749,DETC2004-57255,4
DETC2003-48749,DETC2004-57258,5
DETC2010-28492,DETC2012-70529,1
DETC2010-28492,DETC2011-48608,2
DETC2010-28492,DETC2011-48000,3
DETC2010-28492,DETC2004-57255,4
DETC2010-28492,DETC2012-70521,5
DETC2010-28355,DETC2012-70529,1
DETC2010-28355,DETC2011-48608,2
DETC2010-28355,DETC2007-34892,3
DETC2010-28355,DETC2011-48000,4
DETC2010-28355,DETC2004-57258,5
DETC2007-34926,DETC2012-70529,1
DETC2007-34926,DETC2011-48608,2
DETC2007-34926,DETC2011-48000,3
DETC2007-34926,DETC2004-57255,4
DETC2007-34926,DETC2012-70521,5
DETC2009-87410,DETC2012-70529,1
DETC2009-87410,DETC2011-48608,2
DETC2009-87410,DETC2007-34892,3
DETC2009-87410,DETC2004-57255,4
DETC2009-87410,DETC2004-57258,5
DETC2008-50054,DETC2012-70529,1
DETC2008-50054,DETC2011-48000,2
DETC2008-50054,DETC2007-34687,3
DETC2008-50054,DETC2011-47487,4
DETC2008-50054,DETC2008-49871,5
DETC2010-28813,DETC2012-70529,1
DETC2010-28813,DETC2011-48608,2
DETC2010-28813,DETC2011-48000,3
DETC2010-28813,DETC2004-57255,4
DETC2010-28813,DETC2004-57258,5
DETC2004-57050,DETC2012-70529,1
DETC2004-57050,DETC2011-48608,2
DETC2004-57050,DETC2007-34892,3
DETC2004-57050,DETC2004-57255,4
DETC2004-57050,DETC2012-70521,5
DETC2010-28958,DETC2012-70529,1
DETC2010-28958,DETC2011-48608,2
DETC2010-28958,DETC2004-57255,3
DETC2010-28958,DETC2004-57258,4
DETC2010-28958,DETC2012-70521,5
DETC2008-50050,DETC2012-70529,1
DETC2008-50050,DETC2011-48608,2
DETC2008-50050,DETC2007-34892,3
DETC2008-50050,DETC2004-57258,4
DETC2008-50050,DETC2012-70521,5
DETC2010-28662,DETC2012-70529,1
DETC2010-28662,DETC2011-48608,2
DETC2010-28662,DETC2011-48000,3
DETC2010-28662,DETC2004-57255,4
DETC2010-28662,DETC2004-57258,5
DETC2005-84869,DETC2012-70529,1
DETC2005-84869,DETC2011-48608,2
DETC2005-84869,DETC2007-34892,3
DETC2005-84869,DETC2004-57255,4
DETC2005-84869,DETC2004-57258,5
DETC2011-48566,DETC2012-70529,1
DETC2011-48566,DETC2011-48608,2
DETC2011-48566,DETC2007-34892,3
DETC2011-48566,DETC2011-48000,4
DETC2011-48566,DETC2004-57258,5
DETC2007-34884,DETC2012-70529,1
DETC2007-34884,DETC2011-48608,2
DETC2007-34884,DETC2007-34892,3
DETC2007-34884,DETC2004-57255,4
DETC2007-34884,DETC2004-57258,5
DETC2011-48409,DETC2012-70529,1
DETC2011-48409,DETC2011-48608,2
DETC2011-48409,DETC2007-34892,3
DETC2011-48409,DETC2011-48000,4
DETC2011-48409,DETC2004-57255,5
DETC2008-49663,DETC2012-70529,1
DETC2008-49663,DETC2011-48000,2
DETC2008-49663,DETC2007-34687,3
DETC2008-49663,DETC2011-47487,4
DETC2008-49663,DETC2004-57212,5
DETC2005-85443,DETC2012-70529,1
DETC2005-85443,DETC2011-48608,2
DETC2005-85443,DETC2004-57255,3
DETC2005-85443,DETC2004-57258,4
DETC2005-85443,DETC2012-70521,5
DETC2009-86496,DETC2012-70529,1
DETC2009-86496,DETC2011-48000,2
DETC2009-86496,DETC2007-34687,3
DETC2009-86496,DETC2008-49871,4
DETC2009-86496,DETC2004-57212,5
DETC2007-34445,DETC2012-70529,1
DETC2007-34445,DETC2011-48608,2
DETC2007-34445,DETC2007-34892,3
DETC2007-34445,DETC2004-57255,4
DETC2007-34445,DETC2012-70521,5
DETC2011-48569,DETC2012-70529,1
DETC2011-48569,DETC2007-34892,2
DETC2011-48569,DETC2011-48000,3
DETC2011-48569,DETC2004-57255,4
DETC2011-48569,DETC2004-57258,5
DETC2006-99326,DETC2012-70529,1
DETC2006-99326,DETC2011-48000,2
DETC2006-99326,DETC2007-34687,3
DETC2006-99326,DETC2008-49871,4
DETC2006-99326,DETC2004-57212,5
DETC2006-99322,DETC2012-70529,1
DETC2006-99322,DETC2011-48608,2
DETC2006-99322,DETC2007-34892,3
DETC2006-99322,DETC2004-57255,4
DETC2006-99322,DETC2012-70521,5
DETC2005-85348,DETC2012-70529,1
DETC2005-85348,DETC2011-48000,2
DETC2005-85348,DETC2007-34687,3
DETC2005-85348,DETC2011-47487,4
DETC2005-85348,DETC2008-49871,5
DETC2005-85686,DETC2012-70529,1
DETC2005-85686,DETC2011-48608,2
DETC2005-85686,DETC2007-34892,3
DETC2005-85686,DETC2011-48000,4
DETC2005-85686,DETC2004-57258,5
DETC2006-99329,DETC2012-70529,1
DETC2006-99329,DETC2011-48608,2
DETC2006-99329,DETC2007-34892,3
DETC2006-99329,DETC2004-57255,4
DETC2006-99329,DETC2004-57258,5
DETC2007-34285,DETC2012-70529,1
DETC2007-34285,DETC2011-48608,2
DETC2007-34285,DETC2007-34892,3
DETC2007-34285,DETC2011-48000,4
DETC2007-34285,DETC2004-57255,5
DETC2006-99240,DETC2012-70529,1
DETC2006-99240,DETC2011-48608,2
DETC2006-99240,DETC2011-48000,3
DETC2006-99240,DETC2004-57255,4
DETC2006-99240,DETC2012-70521,5
DETC2005-84968,DETC2012-70529,1
DETC2005-84968,DETC2011-48608,2
DETC2005-84968,DETC2007-34892,3
DETC2005-84968,DETC2011-48000,4
DETC2005-84968,DETC2004-57255,5
DETC2006-99508,DETC2012-70529,1
DETC2006-99508,DETC2011-48608,2
DETC2006-99508,DETC2007-34892,3
DETC2006-99508,DETC2011-48000,4
DETC2006-99508,DETC2004-57255,5
DETC2012-71108,DETC2012-70529,1
DETC2012-71108,DETC2011-48608,2
DETC2012-71108,DETC2007-34892,3
DETC2012-71108,DETC2004-57255,4
DETC2012-71108,DETC2012-70521,5
DETC2008-49435,DETC2012-70529,1
DETC2008-49435,DETC2011-48608,2
DETC2008-49435,DETC2007-34892,3
DETC2008-49435,DETC2004-57255,4
DETC2008-49435,DETC2004-57258,5
DETC2007-35506,DETC2012-70529,1
DETC2007-35506,DETC2011-48000,2
DETC2007-35506,DETC2007-34687,3
DETC2007-35506,DETC2011-47487,4
DETC2007-35506,DETC2008-49871,5
DETC2012-71105,DETC2012-70529,1
DETC2012-71105,DETC2011-48608,2
DETC2012-71105,DETC2007-34892,3
DETC2012-71105,DETC2011-48000,4
DETC2012-71105,DETC2004-57255,5
DETC2007-35098,DETC2012-70529,1
DETC2007-35098,DETC2011-48000,2
DETC2007-35098,DETC2007-34687,3
DETC2007-35098,DETC2011-47487,4
DETC2007-35098,DETC2008-49871,5
DETC2008-49439,DETC2012-70529,1
DETC2008-49439,DETC2011-48608,2
DETC2008-49439,DETC2007-34892,3
DETC2008-49439,DETC2004-57255,4
DETC2008-49439,DETC2004-57258,5
DETC2008-49438,DETC2012-70529,1
DETC2008-49438,DETC2011-48608,2
DETC2008-49438,DETC2007-34892,3
DETC2008-49438,DETC2011-48000,4
DETC2008-49438,DETC2004-57258,5
DETC2011-48582,DETC2012-70529,1
DETC2011-48582,DETC2011-48608,2
DETC2011-48582,DETC2007-34892,3
DETC2011-48582,DETC2004-57255,4
DETC2011-48582,DETC2004-57258,5
DETC2008-49659,DETC2012-70529,1
DETC2008-49659,DETC2011-48000,2
DETC2008-49659,DETC2007-34687,3
DETC2008-49659,DETC2008-49871,4
DETC2008-49659,DETC2004-57212,5
DETC2005-84965,DETC2012-70529,1
DETC2005-84965,DETC2011-48608,2
DETC2005-84965,DETC2007-34892,3
DETC2005-84965,DETC2004-57255,4
DETC2005-84965,DETC2004-57258,5
DETC2006-99118,DETC2012-70529,1
DETC2006-99118,DETC2011-48608,2
DETC2006-99118,DETC2007-34892,3
DETC2006-99118,DETC2004-57255,4
DETC2006-99118,DETC2004-57258,5
DETC2009-86292,DETC2012-70529,1
DETC2009-86292,DETC2011-48608,2
DETC2009-86292,DETC2007-34892,3
DETC2009-86292,DETC2004-57255,4
DETC2009-86292,DETC2012-70521,5
DETC2009-86807,DETC2012-70529,1
DETC2009-86807,DETC2011-48608,2
DETC2009-86807,DETC2007-34892,3
DETC2009-86807,DETC2011-48000,4
DETC2009-86807,DETC2004-57255,5
DETC2007-35504,DETC2012-70529,1
DETC2007-35504,DETC2011-48608,2
DETC2007-35504,DETC2007-34892,3
DETC2007-35504,DETC2004-57255,4
DETC2007-35504,DETC2004-57258,5
DETC2009-87522,DETC2012-70529,1
DETC2009-87522,DETC2011-48608,2
DETC2009-87522,DETC2007-34892,3
DETC2009-87522,DETC2004-57255,4
DETC2009-87522,DETC2004-57258,5
DETC2011-47655,DETC2012-70529,1
DETC2011-47655,DETC2011-48608,2
DETC2011-47655,DETC2007-34892,3
DETC2011-47655,DETC2004-57255,4
DETC2011-47655,DETC2004-57258,5
DETC2009-87155,DETC2012-70529,1
DETC2009-87155,DETC2007-34687,2
DETC2009-87155,DETC2011-47487,3
DETC2009-87155,DETC2008-49871,4
DETC2009-87155,DETC2011-47437,5
DETC2003-48736,DETC2012-70529,1
DETC2003-48736,DETC2007-34892,2
DETC2003-48736,DETC2011-48000,3
DETC2003-48736,DETC2004-57255,4
DETC2003-48736,DETC2004-57258,5
DETC2002-34143,DETC2012-70529,1
DETC2002-34143,DETC2011-48000,2
DETC2002-34143,DETC2007-34687,3
DETC2002-34143,DETC2011-47487,4
DETC2002-34143,DETC2008-49871,5
DETC2006-99496,DETC2012-70529,1
DETC2006-99496,DETC2011-48608,2
DETC2006-99496,DETC2007-34892,3
DETC2006-99496,DETC2004-57255,4
DETC2006-99496,DETC2004-57258,5
DETC2005-85245,DETC2012-70529,1
DETC2005-85245,DETC2011-48608,2
DETC2005-85245,DETC2007-34892,3
DETC2005-85245,DETC2011-48000,4
DETC2005-85245,DETC2012-70521,5
DETC2011-48790,DETC2012-70529,1
DETC2011-48790,DETC2011-48608,2
DETC2011-48790,DETC2007-34892,3
DETC2011-48790,DETC2011-48000,4
DETC2011-48790,DETC2004-57255,5
DETC2010-28731,DETC2012-70529,1
DETC2010-28731,DETC2011-48608,2
DETC2010-28731,DETC2007-34892,3
DETC2010-28731,DETC2011-48000,4
DETC2010-28731,DETC2004-57258,5
DETC2007-35479,DETC2012-70529,1
DETC2007-35479,DETC2011-48608,2
DETC2007-35479,DETC2007-34892,3
DETC2007-35479,DETC2011-48000,4
DETC2007-35479,DETC2004-57258,5
DETC2006-99433,DETC2012-70529,1
DETC2006-99433,DETC2011-48000,2
DETC2006-99433,DETC2007-34687,3
DETC2006-99433,DETC2011-47487,4
DETC2006-99433,DETC2008-49871,5
DETC2012-70792,DETC2012-70529,1
DETC2012-70792,DETC2011-48608,2
DETC2012-70792,DETC2007-34892,3
DETC2012-70792,DETC2004-57255,4
DETC2012-70792,DETC2004-57258,5
DETC2006-99189,DETC2012-70529,1
DETC2006-99189,DETC2011-48608,2
DETC2006-99189,DETC2007-34892,3
DETC2006-99189,DETC2004-57258,4
DETC2006-99189,DETC2012-70521,5
DETC2009-86784,DETC2012-70529,1
DETC2009-86784,DETC2011-48608,2
DETC2009-86784,DETC2007-34892,3
DETC2009-86784,DETC2011-48000,4
DETC2009-86784,DETC2004-57255,5
DETC2012-71198,DETC2012-70529,1
DETC2012-71198,DETC2011-48608,2
DETC2012-71198,DETC2007-34892,3
DETC2012-71198,DETC2004-57255,4
DETC2012-71198,DETC2012-70521,5
DETC2005-85431,DETC2012-70529,1
DETC2005-85431,DETC2011-48000,2
DETC2005-85431,DETC2007-34687,3
DETC2005-85431,DETC2011-47487,4
DETC2005-85431,DETC2008-49871,5
DETC2004-57430,DETC2012-70529,1
DETC2004-57430,DETC2011-48608,2
DETC2004-57430,DETC2007-34892,3
DETC2004-57430,DETC2004-57255,4
DETC2004-57430,DETC2012-70521,5
DETC2011-48393,DETC2012-70529,1
DETC2011-48393,DETC2011-48000,2
DETC2011-48393,DETC2007-34687,3
DETC2011-48393,DETC2011-47487,4
DETC2011-48393,DETC2008-49871,5
DETC2011-47888,DETC2012-70529,1
DETC2011-47888,DETC2011-48608,2
DETC2011-47888,DETC2007-34892,3
DETC2011-47888,DETC2004-57255,4
DETC2011-47888,DETC2004-57258,5
DETC2008-49650,DETC2012-70529,1
DETC2008-49650,DETC2011-48608,2
DETC2008-49650,DETC2007-34892,3
DETC2008-49650,DETC2011-48000,4
DETC2008-49650,DETC2004-57258,5
DETC2007-34718,DETC2012-70529,1
DETC2007-34718,DETC2011-48608,2
DETC2007-34718,DETC2007-34892,3
DETC2007-34718,DETC2004-57255,4
DETC2007-34718,DETC2012-70521,5
DETC2004-57437,DETC2012-70529,1
DETC2004-57437,DETC2011-48000,2
DETC2004-57437,DETC2007-34687,3
DETC2004-57437,DETC2011-47487,4
DETC2004-57437,DETC2008-49871,5
DETC2004-57438,DETC2012-70529,1
DETC2004-57438,DETC2011-48000,2
DETC2004-57438,DETC2007-34687,3
DETC2004-57438,DETC2011-47487,4
DETC2004-57438,DETC2008-49871,5
DETC2007-35782,DETC2012-70529,1
DETC2007-35782,DETC2011-48608,2
DETC2007-35782,DETC2007-34892,3
DETC2007-35782,DETC2004-57258,4
DETC2007-35782,DETC2012-70521,5
DETC2008-49447,DETC2012-70529,1
DETC2008-49447,DETC2011-48608,2
DETC2008-49447,DETC2007-34892,3
DETC2008-49447,DETC2004-57255,4
DETC2008-49447,DETC2004-57258,5
DETC2008-49444,DETC2012-70529,1
DETC2008-49444,DETC2011-48000,2
DETC2008-49444,DETC2007-34687,3
DETC2008-49444,DETC2011-47487,4
DETC2008-49444,DETC2008-49871,5
DETC2012-70406,DETC2012-70529,1
DETC2012-70406,DETC2011-48000,2
DETC2012-70406,DETC2007-34687,3
DETC2012-70406,DETC2008-49871,4
DETC2012-70406,DETC2004-57212,5
DETC2007-35914,DETC2012-70529,1
DETC2007-35914,DETC2011-48608,2
DETC2007-35914,DETC2007-34892,3
DETC2007-35914,DETC2004-57255,4
DETC2007-35914,DETC2004-57258,5
DETC2008-49991,DETC2012-70529,1
DETC2008-49991,DETC2011-48000,2
DETC2008-49991,DETC2007-34687,3
DETC2008-49991,DETC2011-47487,4
DETC2008-49991,DETC2008-49871,5
DETC2006-99612,DETC2012-70529,1
DETC2006-99612,DETC2011-48608,2
DETC2006-99612,DETC2007-34892,3
DETC2006-99612,DETC2011-48000,4
DETC2006-99612,DETC2004-57255,5
DETC2009-87280,DETC2012-70529,1
DETC2009-87280,DETC2011-48000,2
DETC2009-87280,DETC2007-34687,3
DETC2009-87280,DETC2011-47487,4
DETC2009-87280,DETC2004-57212,5
DETC2008-49994,DETC2012-70529,1
DETC2008-49994,DETC2007-34687,2
DETC2008-49994,DETC2011-47487,3
DETC2008-49994,DETC2008-49871,4
DETC2008-49994,DETC2011-47437,5
DETC2003-48822,DETC2012-70529,1
DETC2003-48822,DETC2011-48000,2
DETC2003-48822,DETC2011-47487,3
DETC2003-48822,DETC2008-49871,4
DETC2003-48822,DETC2004-57212,5
DETC2006-99617,DETC2012-70529,1
DETC2006-99617,DETC2011-48608,2
DETC2006-99617,DETC2007-34892,3
DETC2006-99617,DETC2011-48000,4
DETC2006-99617,DETC2004-57255,5
DETC2012-70353,DETC2012-70529,1
DETC2012-70353,DETC2011-48608,2
DETC2012-70353,DETC2007-34892,3
DETC2012-70353,DETC2004-57255,4
DETC2012-70353,DETC2004-57258,5
DETC2006-99551,DETC2012-70529,1
DETC2006-99551,DETC2011-48608,2
DETC2006-99551,DETC2007-34892,3
DETC2006-99551,DETC2011-48000,4
DETC2006-99551,DETC2004-57255,5
DETC2009-86236,DETC2012-70529,1
DETC2009-86236,DETC2011-48608,2
DETC2009-86236,DETC2007-34892,3
DETC2009-86236,DETC2011-48000,4
DETC2009-86236,DETC2004-57258,5
DETC2012-71174,DETC2012-70529,1
DETC2012-71174,DETC2011-48608,2
DETC2012-71174,DETC2007-34892,3
DETC2012-71174,DETC2011-48000,4
DETC2012-71174,DETC2004-57255,5
DETC2011-47624,DETC2012-70529,1
DETC2011-47624,DETC2011-48608,2
DETC2011-47624,DETC2004-57255,3
DETC2011-47624,DETC2004-57258,4
DETC2011-47624,DETC2012-70521,5
DETC2011-47625,DETC2012-70529,1
DETC2011-47625,DETC2011-48000,2
DETC2011-47625,DETC2007-34687,3
DETC2011-47625,DETC2011-47487,4
DETC2011-47625,DETC2008-49871,5
DETC2003-48740,DETC2012-70529,1
DETC2003-48740,DETC2011-48608,2
DETC2003-48740,DETC2007-34892,3
DETC2003-48740,DETC2011-48000,4
DETC2003-48740,DETC2004-57255,5
DETC2009-87327,DETC2012-70529,1
DETC2009-87327,DETC2011-48608,2
DETC2009-87327,DETC2007-34892,3
DETC2009-87327,DETC2011-48000,4
DETC2009-87327,DETC2004-57255,5
DETC2010-28172,DETC2012-70529,1
DETC2010-28172,DETC2011-48608,2
DETC2010-28172,DETC2007-34892,3
DETC2010-28172,DETC2004-57255,4
DETC2010-28172,DETC2004-57258,5
DETC2004-57327,DETC2012-70529,1
DETC2004-57327,DETC2011-48608,2
DETC2004-57327,DETC2007-34892,3
DETC2004-57327,DETC2011-48000,4
DETC2004-57327,DETC2004-57255,5
DETC2004-57249,DETC2012-70529,1
DETC2004-57249,DETC2011-48000,2
DETC2004-57249,DETC2007-34687,3
DETC2004-57249,DETC2008-49871,4
DETC2004-57249,DETC2004-57212,5
DETC2005-84259,DETC2012-70529,1
DETC2005-84259,DETC2007-34892,2
DETC2005-84259,DETC2004-57255,3
DETC2005-84259,DETC2004-57258,4
DETC2005-84259,DETC2012-70521,5
DETC2003-48820,DETC2012-70529,1
DETC2003-48820,DETC2007-34892,2
DETC2003-48820,DETC2011-48000,3
DETC2003-48820,DETC2004-57255,4
DETC2003-48820,DETC2004-57258,5
DETC2011-48614,DETC2012-70529,1
DETC2011-48614,DETC2007-34892,2
DETC2011-48614,DETC2004-57255,3
DETC2011-48614,DETC2004-57258,4
DETC2011-48614,DETC2012-70521,5
DETC2004-57244,DETC2012-70529,1
DETC2004-57244,DETC2011-48608,2
DETC2004-57244,DETC2011-48000,3
DETC2004-57244,DETC2004-57255,4
DETC2004-57244,DETC2004-57258,5
DETC2004-57328,DETC2012-70529,1
DETC2004-57328,DETC2011-48608,2
DETC2004-57328,DETC2007-34892,3
DETC2004-57328,DETC2004-57255,4
DETC2004-57328,DETC2004-57258,5
DETC2009-86704,DETC2012-70529,1
DETC2009-86704,DETC2011-48608,2
DETC2009-86704,DETC2007-34892,3
